"Code","Description","Parent"
"WR_05_25_85","Detention Entities","WR_05_25"
"WR_05_25_90","Fire And Rescue Entities","WR_05_25"
"WR_05_30","Educational, Scientific And Information Entities","WR_05"
"WR_05_30_10","Educational Entities","WR_05_30"
"WR_05_30_30","Scientific Entities","WR_05_30"
"WR_05_30_50","Exhibition Entities","WR_05_30"
"WR_05_30_70","Information Entities","WR_05_30"
"WR_05_35","Industrial Entities","WR_05"
"WR_05_35_10","Mineral Extraction Entities","WR_05_35"
"WR_05_35_20","Agricultural Entities","WR_05_35"
"WR_05_35_30","Mineral Processing Entities","WR_05_35"
"WR_05_35_40","Agricultural Processing Entities","WR_05_35"
"WR_05_35_50","Manufacturing Entities","WR_05_35"
"WR_05_35_90","Warehousing And Distribution Entities","WR_05_35"
"WR_05_40","Medical, Health And Welfare Entities","WR_05"
"WR_05_40_10","Medical Entities","WR_05_40"
"WR_05_40_30","Health Entities","WR_05_40"
"WR_05_40_50","Welfare Entities","WR_05_40"
"WR_05_40_70","Funerary Entities","WR_05_40"
"WR_05_40_90","Animal Medical, Health, Welfare And Funerary Entities","WR_05_40"
"WR_05_45","Recreational Entities","WR_05"
"WR_05_45_10","Amusement Entities","WR_05_45"
"WR_05_45_20","Dining Entities","WR_05_45"
"WR_05_45_35","Historic Recreational Entities","WR_05_45"
"WR_05_45_60","Performing Arts Entities","WR_05_45"
"WR_05_45_75","Social Recreation Entities","WR_05_45"
"WR_05_45_80","Sports Entities","WR_05_45"
"WR_05_45_85","Swimming Entities","WR_05_45"
"WR_05_50","Religious Entities","WR_05"
"WR_05_50_30","Worship Entities","WR_05_50"
"WR_05_55","Residential Entities","WR_05"
"WR_05_55_10","Long-Term Residential Entities","WR_05_55"
"WR_05_55_50","Short-Term Residential Entities","WR_05_55"
"WR_05_60","Utilities And Civil Engineering Entities","WR_05"
"WR_05_60_50","Disposal Entities","WR_05_60"
"WR_05_60_55","Piped Supply Entities","WR_05_60"
"WR_05_60_60","Heating, Cooling And Refrigeration Entities","WR_05_60"
"WR_05_60_65","Ventilation And Air Conditioning Entities","WR_05_60"
"WR_05_60_70","Electrical Entities","WR_05_60"
"WR_05_60_75","Communications, Security, Safety And Protection Entities","WR_05_60"
"WR_05_60_80","Rail Entities","WR_05_60"
"WR_05_60_82","Marine And Waterway Entities","WR_05_60"
"WR_05_60_83","Cable Transport Entities","WR_05_60"
"WR_05_60_84","Aerospace Entities","WR_05_60"
"WR_05_60_91","Road Entities","WR_05_60"
"WR_05_65","Sanitary, Cleaning, Maintenance And Storage Entities","WR_05"
"WR_05_65_30","Sanitary Entities","WR_05_65"
"WR_05_65_50","Cleaning And Maintenance Entities","WR_05_65"
"WR_05_65_70","Storage Entities","WR_05_65"
"WR_05_70","Prefabricated Entities","WR_05"
"WR_05_70_10","Conservatory Buildings","WR_05_70"
"WR_05_70_35","Glasshouse Buildings","WR_05_70"
"WR_05_70_40","Inflatable Buildings","WR_05_70"
"WR_05_70_60","Panelled, Framed And Modular Buildings","WR_05_70"
"WR_05_70_75","Small Landscape And Streetscape Buildings","WR_05_70"
"WR_05_70_85","Tented Buildings","WR_05_70"
"WR_05_75","Activities","WR_05"
"WR_05_75_25","Administrative, Commercial And Protective Service Activities","WR_05_75"
"WR_05_75_30","Educational, Scientific And Information Activities","WR_05_75"
"WR_05_75_35","Industrial Activities","WR_05_75"
"WR_05_75_40","Medical, Health And Welfare Activities","WR_05_75"
"WR_05_75_45","Recreational Activities","WR_05_75"
"WR_05_75_50","Religious Activities","WR_05_75"
"WR_05_75_55","Residential Activities","WR_05_75"
"WR_05_75_60","Utilities And Civil Engineering Activities","WR_05_75"
"WR_05_75_65","Sanitary, Cleaning, Maintenance And Storage Activities","WR_05_75"
"WR_05_80","Spaces","WR_05"
"WR_05_80_25","Administrative, Commercial And Protective Service Spaces","WR_05_80"
"WR_05_80_30","Educational, Scientific And Information Spaces","WR_05_80"
"WR_05_80_35","Industrial Spaces","WR_05_80"
"WR_05_80_40","Medical, Health And Welfare Spaces","WR_05_80"
"WR_05_80_45","Recreational Spaces","WR_05_80"
"WR_05_80_50","Religious Spaces","WR_05_80"
"WR_05_80_55","Residential Spaces","WR_05_80"
"WR_05_80_60","Utilities And Civil Engineering Spaces","WR_05_80"
"WR_05_80_65","Sanitary, Cleaning, Maintenance And Storage Spaces","WR_05_80"
"WR_05_85","Prefabricated Spaces","WR_05"
"WR_05_85_60","Prefabricated Rooms (Pods)","WR_05_85"
"WR_05_90","Elements","WR_05"
"WR_05_90_10","Preparatory Elements","WR_05_90"
"WR_05_90_15","General Structural Elements","WR_05_90"
"WR_05_90_20","Roof, Floor And Paving Elements","WR_05_90"
"WR_05_90_25","Wall And Barrier Elements","WR_05_90"
"WR_05_90_30","Fixed Access, Tunnel, Shaft, Vessel And Tower Elements","WR_05_90"
"WR_05_90_35","Fittings, Furnishings And Equipment (Ff&E), Signage And General Finishing Elements","WR_05_90"
"WR_05_90_40","Flora And Fauna Elements","WR_05_90"
"WR_05_90_50","Disposal Elements","WR_05_90"
"WR_05_90_55","Piped Supply Elements","WR_05_90"
"WR_05_90_60","Heating, Cooling And Refrigeration Elements","WR_05_90"
"WR_05_90_65","Ventilation And Air Conditioning Elements","WR_05_90"
"WR_05_90_70","Electrical Elements","WR_05_90"
"WR_05_90_75","Communications, Security, Safety, Control And Protection Elements","WR_05_90"
"WR_05_90_80","Transport Elements","WR_05_90"
"WR_05_90_85","Process Engineering Elements","WR_05_90"
"WR_10","Preparatory Systems","WR"
"WR_10_10","Preparation Systems","WR_10"
"WR_10_10_14","Cofferdam Systems","WR_10_10"
"WR_10_10_16","Construction Waste Disposal Systems","WR_10_10"
"WR_10_10_20","Demolition Systems","WR_10_10"
"WR_10_10_24","Dredging Systems","WR_10_10"
"WR_10_10_26","Embankment Systems","WR_10_10"
"WR_10_10_28","Embedded Retaining Wall Systems","WR_10_10"
"WR_10_10_30","Excavating And Filling Systems","WR_10_10"
"WR_10_10_32","Gravity Retaining Wall Systems","WR_10_10"
"WR_10_10_35","Ground Stabilization Systems","WR_10_10"
"WR_10_10_45","Landfill Systems","WR_10_10"
"WR_10_10_70","Rock Stabilization Systems","WR_10_10"
"WR_10_10_75","Site Clearance Systems","WR_10_10"
"WR_10_10_76","Site Waste Disposal Systems","WR_10_10"
"WR_10_10_78","Slurry Wall Systems","WR_10_10"
"WR_10_10_80","Soil Nailing Systems","WR_10_10"
"WR_10_10_85","Structure Moving Systems","WR_10_10"
"WR_10_10_90","Tunnel And Shaft Excavating And Filling Systems","WR_10_10"
"WR_10_30","Remediation Systems","WR_10"
"WR_10_30_07","Bioremediation Systems","WR_10_30"
"WR_10_30_09","Building Fabric Remediation Systems","WR_10_30"
"WR_10_30_10","Building Services Remediation Systems","WR_10_30"
"WR_10_30_12","Ceramics Repair And Renovation Systems","WR_10_30"
"WR_10_30_15","Concrete And Masonry Cleaning Systems","WR_10_30"
"WR_10_30_17","Concrete Repair And Renovation Systems","WR_10_30"
"WR_10_30_22","Decontamination And Remediation Systems","WR_10_30"
"WR_10_30_32","Fungus And Beetle Eradication Systems","WR_10_30"
"WR_10_30_33","Glass Repair And Renovation Systems","WR_10_30"
"WR_10_30_34","Ground Gas Collection And Venting Systems","WR_10_30"
"WR_10_30_35","Ground Improvement Systems","WR_10_30"
"WR_10_30_40","Infrastructure Remediation Systems","WR_10_30"
"WR_10_30_50","Masonry Repair And Renovation Systems","WR_10_30"
"WR_10_30_52","Metal Repair And Renovation Systems","WR_10_30"
"WR_10_30_55","Mortar Repair And Renovation Systems","WR_10_30"
"WR_10_30_65","Plastics Repair And Renovation Systems","WR_10_30"
"WR_10_30_80","Site Remediation Systems","WR_10_30"
"WR_10_30_85","Sprayed Concrete Repair Systems","WR_10_30"
"WR_10_30_90","Timber Repair And Renovation Systems","WR_10_30"
"WR_10_50","Survey Systems","WR_10"
"WR_10_50_02","Above-Ground Services Survey Systems","WR_10_50"
"WR_10_50_04","Aerospace Survey Systems","WR_10_50"
"WR_10_50_06","Aquatic Survey Systems","WR_10_50"
"WR_10_50_08","Archaeological Survey Systems","WR_10_50"
"WR_10_50_10","Below-Ground Services Survey Systems","WR_10_50"
"WR_10_50_12","Building Services Survey Systems","WR_10_50"
"WR_10_50_25","Elemental And Specialist Investigation Systems","WR_10_50"
"WR_10_50_30","Flora And Fauna Survey Systems","WR_10_50"
"WR_10_50_33","Geochemical Survey Systems","WR_10_50"
"WR_10_50_35","Geometric Survey Systems","WR_10_50"
"WR_10_50_37","Geophysical Survey Systems","WR_10_50"
"WR_10_50_39","Hazardous Material Survey Systems","WR_10_50"
"WR_10_50_41","Historic Survey Systems","WR_10_50"
"WR_10_50_60","Performance Survey Systems","WR_10_50"
"WR_10_50_70","Rail Track Survey Systems","WR_10_50"
"WR_10_50_72","Road And Bridge Survey Systems","WR_10_50"
"WR_10_50_75","Site Investigation Systems","WR_10_50"
"WR_10_50_77","Site Survey Systems","WR_10_50"
"WR_10_50_95","Waterway And Harbour Survey Systems","WR_10_50"
"WR_10_80","Temporary Works Systems","WR_10"
"WR_10_80_05","Temporary Buildings","WR_10_80"
"WR_10_80_10","Temporary Preparatory Works Systems","WR_10_80"
"WR_10_80_15","Temporary General Structural Works Systems","WR_10_80"
"WR_10_80_20","Temporary Roof, Floor And Paving Works Systems","WR_10_80"
"WR_10_80_25","Temporary Wall And Barrier Works Systems","WR_10_80"
"WR_10_80_30","Temporary Fixed Access, Tunnel, Shaft, Vessel And Tower Works Systems","WR_10_80"
"WR_10_80_35","Temporary Ff&E Works Systems","WR_10_80"
"WR_10_80_40","Temporary Flora And Fauna Works Systems","WR_10_80"
"WR_10_80_50","Temporary Disposal Works Systems","WR_10_80"
"WR_10_80_55","Temporary Piped Supply Works Systems","WR_10_80"
"WR_10_80_60","Temporary Heating, Cooling And Refrigeration Works Systems","WR_10_80"
"WR_10_80_65","Temporary Ventilation And Air Conditioning Works Systems","WR_10_80"
"WR_10_80_70","Temporary Electrical Works Systems","WR_10_80"
"WR_10_80_75","Temporary Communications, Security, Safety, Control And Protection Works Systems","WR_10_80"
"WR_10_80_80","Temporary Transport Works Systems","WR_10_80"
"WR_10_80_85","Temporary Process Engineering Works Systems","WR_10_80"
"WR_10_80_95","Temporary Soft Fm Works Services","WR_10_80"
"WR_10_95","Simple Preparatory Systems","WR_10"
"WR_10_95_20","Domestic Preparation Systems","WR_10_95"
"WR_10_95_22","Domestic Remediation Systems","WR_10_95"
"WR_10_95_24","Domestic Survey Systems","WR_10_95"
"WR_10_95_26","Domestic Temporary Systems","WR_10_95"
"WR_15","General Structural Systems","WR"
"WR_15_05","General Substructure Systems","WR_15"
"WR_15_05_15","Concrete Foundation Systems","WR_15_05"
"WR_15_05_50","Minor Concrete Substructure Systems","WR_15_05"
"WR_15_05_65","Piling Systems","WR_15_05"
"WR_15_05_70","Raft Foundation Systems","WR_15_05"
"WR_15_05_90","Underpinning Systems","WR_15_05"
"WR_15_10","General Structural Frame Systems","WR_15"
"WR_15_10_30","Footbridge Structure Systems","WR_15_10"
"WR_15_10_75","Structural Framing Systems","WR_15_10"
"WR_15_12","General Structural Monolithic Systems","WR_15"
"WR_15_12_26","Earthen Structural Systems","WR_15_12"
"WR_15_12_50","Mass Concrete Structural Systems","WR_15_12"
"WR_15_12_51","Mass Reinforced Concrete Structural Systems","WR_15_12"
"WR_15_14","General Structural Panel Systems","WR_15"
"WR_15_14_75","Segmental Tunnel Structural Lining Systems","WR_15_14"
"WR_15_16","General Structural Sheet And Cable Systems","WR_15"
"WR_15_16_05","Bridge Cable Stayed Systems","WR_15_16"
"WR_15_16_07","Bridge Cable Suspension Systems","WR_15_16"
"WR_15_16_10","Building Cable Systems","WR_15_16"
"WR_15_16_40","Inflatable Structural Systems","WR_15_16"
"WR_15_18","General Structural Unit Systems","WR_15"
"WR_15_18_50","Masonry Arch Bridge Structure Systems","WR_15_18"
"WR_15_40","General Structure Covering And Finishing Systems","WR_15"
"WR_15_40_15","Concrete Protection Systems","WR_15_40"
"WR_15_40_80","Sprayed Concrete Steel Encasement Systems","WR_15_40"
"WR_15_40_85","Structural Steel Protective Painting Systems","WR_15_40"
"WR_15_60","General Structure Accessory Systems","WR_15"
"WR_15_60_60","Permanent Formwork Systems","WR_15_60"
"WR_15_95","Simple General Structural Systems","WR_15"
"WR_15_95_20","Domestic Structural Framing Systems","WR_15_95"
"WR_15_95_45","Landscape Structural Systems","WR_15_95"
"WR_20","Roof, Floor And Paving Systems","WR"
"WR_20_05","Roof, Floor And Paving Substructure Systems","WR_20"
"WR_20_05_30","Floor Damp-Proofing Systems","WR_20_05"
"WR_20_10","Pitched, Arched And Domed Roof Structure Systems","WR_20"
"WR_20_10_05","Arched Tunnel Roof Support Systems","WR_20_10"
"WR_20_10_30","Framed Roof Structure Systems","WR_20_10"
"WR_20_10_35","Free-Standing Canopy Systems","WR_20_10"
"WR_20_10_50","Monolithic Roof Structure Systems","WR_20_10"
"WR_20_10_60","Panel Roof Structure Systems","WR_20_10"
"WR_20_10_90","Unit Roof Structure Systems","WR_20_10"
"WR_20_12","Flat Roof, Floor And Balcony Structure Systems","WR_20"
"WR_20_12_05","Beam And Block Floor Systems","WR_20_12"
"WR_20_12_15","Concrete Plank Floor Systems","WR_20_12"
"WR_20_12_20","Deck Systems","WR_20_12"
"WR_20_12_30","Flat Roof And Floor Cassette (Sip) Systems","WR_20_12"
"WR_20_12_32","Framed Decking Systems","WR_20_12"
"WR_20_12_33","Framed Floor Systems","WR_20_12"
"WR_20_12_34","Framed Mezzanine Systems","WR_20_12"
"WR_20_12_35","Glass Unit Masonry Floor Systems","WR_20_12"
"WR_20_12_45","Lift-Up Concrete Plank Floor Systems","WR_20_12"
"WR_20_12_50","Masonry (Flat Arch) Floor Systems","WR_20_12"
"WR_20_12_60","Pier And Jetty Structure Systems","WR_20_12"
"WR_20_12_65","Plinth Systems","WR_20_12"
"WR_20_12_70","Propped Tunnel Roof Support Systems","WR_20_12"
"WR_20_12_80","Space Frame Systems","WR_20_12"
"WR_20_12_85","Structural Deck Systems","WR_20_12"
"WR_20_14","Paving Systems","WR_20"
"WR_20_14_05","Asphalt Road And Paving Systems","WR_20_14"
"WR_20_14_15","Concrete Road And Paving Systems","WR_20_14"
"WR_20_14_30","Floating Paving Systems","WR_20_14"
"WR_20_14_35","Granular And Resin-Bound Aggregate Paving Systems","WR_20_14"
"WR_20_14_40","Highway Paving Systems","WR_20_14"
"WR_20_14_65","Play Area Surfacing Systems","WR_20_14"
"WR_20_14_75","Runway Paving Systems","WR_20_14"
"WR_20_14_85","Sports Paving Systems","WR_20_14"
"WR_20_14_90","Unit Paving Systems","WR_20_14"
"WR_20_16","Static Bridge Deck Structure Systems","WR_20"
"WR_20_19","Temporary Roof, Floor And Paving Systems","WR_20"
"WR_20_20","Flooring And Decking Systems","WR_20"
"WR_20_20_10","Board Flooring Systems","WR_20_20"
"WR_20_20_22","Demountable Athletics Flooring Systems","WR_20_20"
"WR_20_20_30","External Deck And Boardwalk Systems","WR_20_20"
"WR_20_20_70","Raised Access Flooring Systems","WR_20_20"
"WR_20_20_90","Wood And Composite Unit Flooring Systems","WR_20_20"
"WR_20_20_95","Wood Strip And Board Fine Flooring Systems","WR_20_20"
"WR_20_25","Ceiling And Soffit Systems","WR_20"
"WR_20_25_10","Board Ceiling Systems","WR_20_25"
"WR_20_25_22","Demountable Suspended Ceiling Systems","WR_20_25"
"WR_20_30","Roof Opening Systems","WR_20"
"WR_20_30_15","Concrete Roof Glazing Systems","WR_20_30"
"WR_20_30_35","Glass Unit Masonry Roof Light Systems","WR_20_30"
"WR_20_30_70","Roof Hatch Systems","WR_20_30"
"WR_20_30_72","Roof Light And Smoke Ventilator Systems","WR_20_30"
"WR_20_30_74","Roof Light Systems","WR_20_30"
"WR_20_30_76","Roof Vent Systems","WR_20_30"
"WR_20_32","Floor Opening Systems","WR_20"
"WR_20_32_15","Concrete Floor Glazing Systems","WR_20_32"
"WR_20_32_30","Floor Hatch Systems","WR_20_32"
"WR_20_34","Paving Opening Systems","WR_20"
"WR_20_34_15","Concrete Pavement Glazing Systems","WR_20_34"
"WR_20_34_16","Concrete Pavement Smoke Venting Systems","WR_20_34"
"WR_20_36","Ceiling And Soffit Opening Systems","WR_20"
"WR_20_36_10","Ceiling Hatch Systems","WR_20_36"
"WR_20_36_75","Soffit Vent Systems","WR_20_36"
"WR_20_40","Roof And Balcony Covering And Finishing Systems","WR_20"
"WR_20_40_10","Board Roof Covering Systems","WR_20_40"
"WR_20_40_30","Flat Roof Covering Systems","WR_20_40"
"WR_20_40_50","Metal Sheet Roof And Dormer Covering Systems","WR_20_40"
"WR_20_40_55","Metal Composite Panel Roof Covering Systems","WR_20_40"
"WR_20_40_65","Profiled Sheet Roof Covering Systems","WR_20_40"
"WR_20_40_80","Sloping Patent Glazing Systems","WR_20_40"
"WR_20_40_88","Structural Glass Roofing Systems","WR_20_40"
"WR_20_40_90","Tensile Fabric Roofing Systems","WR_20_40"
"WR_20_40_92","Thatch Roof Covering Systems","WR_20_40"
"WR_20_40_95","Unit Roofing Systems","WR_20_40"
"WR_20_42","Floor Covering And Finishing Systems","WR_20"
"WR_20_42_10","Calcium Sulfate-Based Screed Systems","WR_20_42"
"WR_20_42_15","Cementitious Screed Systems","WR_20_42"
"WR_20_42_20","Deck Covering Systems","WR_20_42"
"WR_20_42_25","Edge-Fixed Carpeting Systems","WR_20_42"
"WR_20_42_30","Floor Paint Systems","WR_20_42"
"WR_20_42_32","Floor Tiling Systems","WR_20_42"
"WR_20_42_40","Ice Rink Flooring Systems","WR_20_42"
"WR_20_42_50","Masonry Flooring Systems","WR_20_42"
"WR_20_42_52","Mastic Asphalt Flooring And Floor Underlay Systems","WR_20_42"
"WR_20_42_72","Resilient And Textile Floor Covering Systems","WR_20_42"
"WR_20_42_75","Resin Flooring Systems","WR_20_42"
"WR_20_42_90","Terrazzo Floor Tiling And Screed Systems","WR_20_42"
"WR_20_45","Paving Covering And Finishing Systems","WR_20"
"WR_20_47","Ceiling And Soffit Covering And Finishing Systems","WR_20"
"WR_20_60","Roof, Floor And Paving Accessory Systems","WR_20"
"WR_20_60_50","Metal Sheet Roof Flashing Systems","WR_20_60"
"WR_20_60_70","Roof Feature Systems","WR_20_60"
"WR_20_75","Roof, Floor And Paving Drainage Systems","WR_20"
"WR_20_75_45","Kerb And Channel Systems","WR_20_75"
"WR_20_75_50","Metal Sheet Gutter Lining Systems","WR_20_75"
"WR_20_95","Simple Roof, Floor And Paving Systems","WR_20"
"WR_20_95_20","Domestic Pitched Roof Systems","WR_20_95"
"WR_20_95_22","Domestic Flat Roof, Floor And Balcony Systems","WR_20_95"
"WR_20_95_24","Domestic Paving Systems","WR_20_95"
"WR_20_95_26","Domestic Ceiling And Soffit Systems","WR_20_95"
"WR_25","Wall And Barrier Systems","WR"
"WR_25_05","Wall And Barrier Substructure Systems","WR_25"
"WR_25_10","Framed Wall Structure Systems","WR_25"
"WR_25_10_20","Curtain Walling Systems","WR_25_10"
"WR_25_10_30","Framed Partition Systems","WR_25_10"
"WR_25_10_32","Framed Wall Structure Systems","WR_25_10"
"WR_25_10_35","Glazed Screen Systems","WR_25_10"
"WR_25_10_45","Log Wall Systems","WR_25_10"
"WR_25_10_65","Pole Frame Wall Systems","WR_25_10"
"WR_25_11","Monolithic Wall Structure Systems","WR_25"
"WR_25_11_13","Cob Wall Systems","WR_25_11"
"WR_25_11_15","Concrete Form Masonry Unit Wall Systems","WR_25_11"
"WR_25_11_16","Concrete Wall Systems","WR_25_11"
"WR_25_11_70","Rammed Earth Wall Systems","WR_25_11"
"WR_25_12","Panel Wall Structure Systems","WR_25"
"WR_25_12_10","Brick Panel Wall Systems","WR_25_12"
"WR_25_12_15","Concrete Panel Wall Systems","WR_25_12"
"WR_25_12_60","Panel Cubicle Systems","WR_25_12"
"WR_25_12_65","Panel Partition Systems","WR_25_12"
"WR_25_12_80","Structural Glass Wall Systems","WR_25_12"
"WR_25_12_83","Structural Insulated Panel Wall Systems","WR_25_12"
"WR_25_12_85","Structural Steel Panel Wall Systems","WR_25_12"
"WR_25_12_90","Tilt-Up Concrete Wall Systems","WR_25_12"
"WR_25_13","Unit Wall Structure Systems","WR_25"
"WR_25_13_05","Adobe Block Wall Systems","WR_25_13"
"WR_25_13_30","Gabion Wall Systems","WR_25_13"
"WR_25_13_33","Glass Block Wall Systems","WR_25_13"
"WR_25_13_35","Gypsum Block Wall Systems","WR_25_13"
"WR_25_13_45","Lead Brick Wall Systems","WR_25_13"
"WR_25_13_50","Masonry Wall Systems","WR_25_13"
"WR_25_13_70","Reinforced Masonry Wall Systems","WR_25_13"
"WR_25_13_85","Straw Bale Wall Systems","WR_25_13"
"WR_25_14","Fence Systems","WR_25"
"WR_25_14_30","Framed Fence Systems","WR_25_14"
"WR_25_14_55","Monolithic Fence Systems","WR_25_14"
"WR_25_14_63","Post And Panel Fence Systems","WR_25_14"
"WR_25_14_65","Post And Rail Fence Systems","WR_25_14"
"WR_25_14_67","Post And Wire Fence Systems","WR_25_14"
"WR_25_14_95","Unit Fence Systems","WR_25_14"
"WR_25_15","Fixed Pedestrian Barrier Systems","WR_25"
"WR_25_15_05","Balustrade And Handrail Systems","WR_25_15"
"WR_25_15_30","Fixed Pedestrian Barrier System","WR_25_15"
"WR_25_15_60","Pedestrian Safety Barrier And Guarding Systems","WR_25_15"
"WR_25_15_70","Queue Control Systems","WR_25_15"
"WR_25_15_785","Sports Barrier Systems","WR_25_15_"
"WR_25_16","Fixed Traffic And Protective Barrier Systems","WR_25"
"WR_25_16_05","Artificial Reef Systems","WR_25_16"
"WR_25_16_10","Breakwater Systems","WR_25_16"
"WR_25_16_15","Coastal And River Revetment Systems","WR_25_16"
"WR_25_16_30","Fish Barrier Systems","WR_25_16"
"WR_25_16_33","Flood Barrier Systems","WR_25_16"
"WR_25_16_35","Groyne Systems","WR_25_16"
"WR_25_16_40","Industrial Barrier Systems","WR_25_16"
"WR_25_16_45","Jet Blast Barrier Systems","WR_25_16"
"WR_25_16_70","Rail Barrier Systems","WR_25_16"
"WR_25_16_73","Road Barrier Systems","WR_25_16"
"WR_25_16_75","Rock Armour Systems","WR_25_16"
"WR_25_16_80","Sea Wall Systems","WR_25_16"
"WR_25_16_85","Traffic Barrier Systems","WR_25_16"
"WR_25_16_90","Water Barrier Systems","WR_25_16"
"WR_25_16_95","Weir Systems","WR_25_16"
"WR_25_17","Dam And Levee Structure Systems","WR_25"
"WR_25_17_05","Arch Dam Systems","WR_25_17"
"WR_25_17_10","Buttress Dam Systems","WR_25_17"
"WR_25_17_25","Embankment Dam And Levee Systems","WR_25_17"
"WR_25_17_33","Gravity Arch Dam Systems","WR_25_17"
"WR_25_17_35","Gravity Dam Systems","WR_25_17"
"WR_25_19","Temporary Barrier Systems","WR_25"
"WR_25_19_30","Temporary Flood Barrier Systems","WR_25_19"
"WR_25_19_60","Temporary Pedestrian Barrier Systems","WR_25_19"
"WR_25_19_70","Temporary Rail Barrier Systems","WR_25_19"
"WR_25_19_75","Temporary Road Barrier Systems","WR_25_19"
"WR_25_19_85","Temporary Traffic Barrier Systems","WR_25_19"
"WR_25_19_90","Temporary Water Barrier Systems","WR_25_19"
"WR_25_19_95","Waterway Barrier And Floating Boom Systems","WR_25_19"
"WR_25_20","Wall Cladding Systems","WR_25"
"WR_25_20_15","Concrete Panel Cladding Systems","WR_25_20"
